epoch,loss,root_magnitude,root_to_64,64_to_32,32_to_16,16_to_8,16_to_8_dense,8_to_4,flat_16,multinomial_tree,deterministic_alloc,exact_regression,grad_root_magnitude,grad_multinomial_tree,grad_total_pre_clip,grad_total_post_clip,grad_pre_clip_p50,grad_pre_clip_p95,grad_pre_clip_max,grad_backbone,grad_task,clip_fraction,amp_scale_start,amp_scale_end,amp_skipped_steps,amp_skip_fraction,overflow_gt_mean,overflow_gt_max,lr,lr_backbone,lr_task
1046,118.2048110961914,4.210626602172852,21.782726287841797,33.170745849609375,59.04071044921875,0.0,0.0,0.0,0.0,113.99417877197266,0.0,0.0,nan,nan,892.4633602566189,496.1209462483724,696.2183837890625,1744.875244140625,2814.373291015625,891.0819786919487,41.56662506527371,0.9444444444444444,16.0,16.0,0,0.0,nan,nan,2.952817779272593e-05,2.952817779272593e-06,2.952817779272593e-05
1047,115.91201782226562,3.935290813446045,21.20827865600586,32.656455993652344,58.11199188232422,0.0,0.0,0.0,0.0,111.97672271728516,0.0,0.0,nan,nan,751.3754119873047,485.78866238064234,583.0679931640625,1529.271240234375,1781.67236328125,750.1811116536459,36.15577326880561,0.6666666666666666,16.0,16.0,0,0.0,nan,nan,2.9449223008151844e-05,2.9449223008151845e-06,2.9449223008151844e-05
1048,120.52005767822266,4.374396800994873,21.985322952270508,33.39883804321289,60.76150894165039,0.0,0.0,0.0,0.0,116.14566040039062,0.0,0.0,nan,nan,922.5606401231554,489.6303456624349,861.8502197265625,1678.332763671875,1685.159912109375,920.2747073703342,58.00670761532254,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.9370384133243133e-05,2.9370384133243136e-06,2.9370384133243133e-05
1049,120.3554458618164,4.03833532333374,22.091487884521484,33.63577651977539,60.5898323059082,0.0,0.0,0.0,0.0,116.31710052490234,0.0,0.0,nan,nan,958.6962958441841,500.0,796.66357421875,1867.9873046875,2284.5048828125,957.6399654812283,42.715897983974884,1.0,16.0,16.0,0,0.0,nan,nan,2.9291661525647935e-05,2.9291661525647934e-06,2.9291661525647935e-05
1050,116.56929779052734,4.054012775421143,21.393802642822266,32.77595901489258,58.34551239013672,0.0,0.0,0.0,0.0,112.5152816772461,0.0,0.0,103.58220672607422,721.1762084960938,767.1457807752821,493.30064900716144,661.80810546875,1430.820068359375,1525.0859375,765.7036183675131,43.22024255328708,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.921305554248689e-05,2.921305554248689e-06,2.921305554248689e-05
1051,117.11448669433594,4.023200988769531,21.29962158203125,32.66020202636719,59.13144302368164,0.0,0.0,0.0,0.0,113.09127807617188,0.0,0.0,nan,nan,876.0762752956814,495.7205861409505,737.3523559570312,1956.1844482421875,2229.017333984375,874.7710554334852,44.41623560587565,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.9134566540351693e-05,2.9134566540351695e-06,2.9134566540351693e-05
1052,121.80892181396484,4.203929901123047,22.022048950195312,34.23764419555664,61.34531021118164,0.0,0.0,0.0,0.0,117.60501098632812,0.0,0.0,nan,nan,908.664783053928,485.3145734998915,768.6136474609375,2053.584228515625,2726.22705078125,906.3519982231987,54.80861356523302,0.7777777777777778,16.0,16.0,0,0.0,nan,nan,2.9056194875303256e-05,2.9056194875303255e-06,2.9056194875303256e-05
1053,119.27657318115234,4.088088035583496,21.642244338989258,33.605140686035156,59.94111633300781,0.0,0.0,0.0,0.0,115.18850708007812,0.0,0.0,nan,nan,922.977781507704,493.16175164116754,832.007568359375,1640.3416748046875,2079.707763671875,921.4130910237631,46.65054342481825,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.897794090287025e-05,2.897794090287025e-06,2.897794090287025e-05
1054,123.08548736572266,4.3868088722229,21.965770721435547,34.52363586425781,62.20927047729492,0.0,0.0,0.0,0.0,118.69869232177734,0.0,0.0,nan,nan,712.8364952935112,490.5950469970703,612.63037109375,1257.9111328125,1358.76904296875,710.1439581976997,54.6751135720147,0.7777777777777778,16.0,16.0,0,0.0,nan,nan,2.8899804978047428e-05,2.889980497804743e-06,2.8899804978047428e-05
1055,122.38330078125,4.01423978805542,22.030853271484375,34.5872917175293,61.75091552734375,0.0,0.0,0.0,0.0,118.36907196044922,0.0,0.0,nan,nan,783.0348137749565,492.61167399088544,725.8421630859375,1236.849365234375,1381.1793212890625,781.821046617296,41.08958922492133,0.8333333333333334,16.0,16.0,0,0.0,nan,nan,2.8821787455294026e-05,2.8821787455294028e-06,2.8821787455294026e-05
1056,117.3211441040039,4.037692546844482,21.62226104736328,33.012577056884766,58.64861297607422,0.0,0.0,0.0,0.0,113.283447265625,0.0,0.0,nan,nan,742.9435272216797,496.09955512152777,618.2803955078125,1322.50537109375,1353.225830078125,741.1115061442057,45.75428920321994,0.8333333333333334,16.0,16.0,0,0.0,nan,nan,2.874388868853214e-05,2.874388868853214e-06,2.874388868853214e-05
1057,111.98851776123047,3.9473297595977783,20.73826789855957,31.709754943847656,55.59316635131836,0.0,0.0,0.0,0.0,108.04118347167969,0.0,0.0,nan,nan,848.6833140055338,493.42583719889325,717.0513916015625,1595.532470703125,1672.6507568359375,847.4800804985894,42.33705372280545,0.7777777777777778,16.0,16.0,0,0.0,nan,nan,2.8666109031145182e-05,2.8666109031145185e-06,2.8666109031145182e-05
1058,118.13875579833984,4.119332313537598,21.754716873168945,33.37130355834961,58.89339828491211,0.0,0.0,0.0,0.0,114.0194091796875,0.0,0.0,nan,nan,873.1955278184679,499.34959411621094,689.9508056640625,1683.34375,1861.92626953125,871.086890326606,52.295458263821075,0.9444444444444444,16.0,16.0,0,0.0,nan,nan,2.858844883597618e-05,2.858844883597618e-06,2.858844883597618e-05
1059,122.39833068847656,4.106212615966797,22.019241333007812,33.98670959472656,62.28615951538086,0.0,0.0,0.0,0.0,118.2921142578125,0.0,0.0,nan,nan,910.3344997829861,495.30874972873266,964.7763061523438,1419.619140625,1884.2259521484375,908.8865356445312,44.3588072458903,0.9444444444444444,16.0,16.0,0,0.0,nan,nan,2.8510908455326234e-05,2.8510908455326235e-06,2.8510908455326234e-05
1060,120.53156280517578,4.249336242675781,21.798227310180664,33.53499984741211,60.94900894165039,0.0,0.0,0.0,0.0,116.2822265625,0.0,0.0,nan,nan,787.6456146240234,490.47677273220484,712.3214721679688,1196.266845703125,1719.050048828125,785.7964189317491,49.95786942376031,0.8333333333333334,16.0,16.0,0,0.0,nan,nan,2.8433488240952964e-05,2.8433488240952967e-06,2.8433488240952964e-05
1061,114.69387817382812,4.043212413787842,21.211551666259766,31.971357345581055,57.46775436401367,0.0,0.0,0.0,0.0,110.65066528320312,0.0,0.0,nan,nan,685.3663821750217,483.1883358425564,683.697265625,1011.185791015625,1039.126953125,683.5801747639974,42.93145698971219,0.8333333333333334,16.0,16.0,0,0.0,nan,nan,2.8356188544068807e-05,2.8356188544068807e-06,2.8356188544068807e-05
1062,123.40975189208984,4.054704666137695,21.887941360473633,33.943199157714844,63.52389907836914,0.0,0.0,0.0,0.0,119.35503387451172,0.0,0.0,nan,nan,674.2858547634548,496.3700018988715,656.2003173828125,845.6054077148438,1055.8792724609375,672.881847805447,41.516465504964195,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.827900971533951e-05,2.8279009715339512e-06,2.827900971533951e-05
1063,115.51231384277344,4.046289920806885,21.362041473388672,32.68487548828125,57.41912078857422,0.0,0.0,0.0,0.0,111.4660415649414,0.0,0.0,nan,nan,743.8487701416016,490.10257127549914,716.0654296875,1190.33984375,1194.84912109375,741.4471164279514,55.34737671746148,0.8333333333333334,16.0,16.0,0,0.0,nan,nan,2.820195210488248e-05,2.820195210488248e-06,2.820195210488248e-05
1064,116.21686553955078,4.031069278717041,20.992555618286133,32.67164611816406,58.52158737182617,0.0,0.0,0.0,0.0,112.18580627441406,0.0,0.0,nan,nan,753.7487352159288,487.07845391167535,610.110107421875,1602.74169921875,1625.6678466796875,752.0235561794705,45.291483879089355,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.8125016062265243e-05,2.8125016062265244e-06,2.8125016062265243e-05
1065,120.41927337646484,4.1918463706970215,21.930540084838867,33.95412063598633,60.34276580810547,0.0,0.0,0.0,0.0,116.22743225097656,0.0,0.0,nan,nan,1422.0988193088108,488.7366299099392,677.4208984375,3166.460693359375,12966.05859375,1420.1125183105469,61.513634257846405,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.8048201936503848e-05,2.804820193650385e-06,2.8048201936503848e-05
1066,116.32887268066406,4.207076072692871,21.223661422729492,32.4891242980957,58.40901565551758,0.0,0.0,0.0,0.0,112.12181091308594,0.0,0.0,nan,nan,851.7765485975477,482.0993160671658,666.4761962890625,1783.204345703125,2340.83984375,849.8971659342448,51.26005087958442,0.7777777777777778,16.0,16.0,0,0.0,nan,nan,2.7971510076061257e-05,2.7971510076061257e-06,2.7971510076061257e-05
1067,115.17056274414062,3.941174030303955,21.244060516357422,32.274513244628906,57.7108039855957,0.0,0.0,0.0,0.0,111.22938537597656,0.0,0.0,nan,nan,887.5028686523438,495.24991522894965,800.4443359375,1583.6961669921875,2036.863037109375,886.238048977322,41.99062834845649,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.7894940828845807e-05,2.7894940828845807e-06,2.7894940828845807e-05
1068,124.98883819580078,4.141726016998291,22.267826080322266,34.88905334472656,63.69021224975586,0.0,0.0,0.0,0.0,120.84708404541016,0.0,0.0,nan,nan,880.6860012478298,500.0,741.8106689453125,1567.0260009765625,2203.914794921875,878.5264858669705,54.96684858534071,1.0,16.0,16.0,0,0.0,nan,nan,2.781849454220955e-05,2.781849454220955e-06,2.781849454220955e-05
1069,111.27848815917969,3.9495277404785156,20.6522159576416,31.38811683654785,55.28862380981445,0.0,0.0,0.0,0.0,107.3289566040039,0.0,0.0,nan,nan,733.1826714409722,483.3893059624566,647.1295166015625,1240.3603515625,1586.767822265625,731.474132961697,43.48172187805176,0.7777777777777778,16.0,16.0,0,0.0,nan,nan,2.7742171562946795e-05,2.7742171562946794e-06,2.7742171562946795e-05
1070,115.56209564208984,3.931464672088623,21.161041259765625,32.46060562133789,58.00897216796875,0.0,0.0,0.0,0.0,111.63062286376953,0.0,0.0,nan,nan,791.179211086697,492.9834967719184,669.644287109375,1634.7144775390625,1799.664306640625,789.8463829888237,42.796127531263565,0.9444444444444444,16.0,16.0,0,0.0,nan,nan,2.7665972237292457e-05,2.766597223729246e-06,2.7665972237292457e-05
1071,116.98213958740234,3.972041368484497,21.350954055786133,32.83012771606445,58.82901382446289,0.0,0.0,0.0,0.0,113.01008605957031,0.0,0.0,nan,nan,958.4617699517144,491.83192443847656,1041.6082763671875,1536.4119873046875,1827.4515380859375,957.3890363905165,40.2971076435513,0.8333333333333334,16.0,16.0,0,0.0,nan,nan,2.75898969109205e-05,2.7589896910920498e-06,2.75898969109205e-05
1072,111.35453796386719,3.892778158187866,20.801071166992188,31.150007247924805,55.510677337646484,0.0,0.0,0.0,0.0,107.46175384521484,0.0,0.0,nan,nan,931.8244442409939,492.41844855414496,760.55712890625,1809.4986572265625,2190.37939453125,931.0305701361763,36.2906248304579,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.7513945928942376e-05,2.7513945928942376e-06,2.7513945928942376e-05
1073,116.03861236572266,3.9241931438446045,21.51877784729004,32.90837097167969,57.68727493286133,0.0,0.0,0.0,0.0,112.11441802978516,0.0,0.0,nan,nan,952.3325415717231,492.65040588378906,836.3963623046875,2008.481689453125,2179.13720703125,951.1474405924479,41.28775713178847,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.7438119635905424e-05,2.7438119635905427e-06,2.7438119635905424e-05
1074,118.33412170410156,3.9711740016937256,21.381662368774414,33.2100715637207,59.77122116088867,0.0,0.0,0.0,0.0,114.36295318603516,0.0,0.0,nan,nan,762.0640377468533,490.6937984890408,669.2758178710938,1384.8846435546875,2072.64697265625,761.0265943739149,37.986778047349716,0.8333333333333334,16.0,16.0,0,0.0,nan,nan,2.7362418375791388e-05,2.7362418375791386e-06,2.7362418375791388e-05
1075,120.7829360961914,4.056746006011963,21.840543746948242,33.892269134521484,60.99337387084961,0.0,0.0,0.0,0.0,116.7261734008789,0.0,0.0,nan,nan,845.0979749891493,491.4584791395399,729.919677734375,1460.173095703125,1880.57275390625,843.3628184000651,48.43171395195855,0.8333333333333334,16.0,16.0,0,0.0,nan,nan,2.7286842492014797e-05,2.7286842492014797e-06,2.7286842492014797e-05
1076,116.86869049072266,3.838329792022705,21.16816520690918,32.88319778442383,58.97901153564453,0.0,0.0,0.0,0.0,113.0303726196289,0.0,0.0,nan,nan,744.5662095811632,483.3627760145399,624.6103515625,1453.3817138671875,1663.506103515625,743.65966796875,34.712805642022026,0.7777777777777778,16.0,16.0,0,0.0,nan,nan,2.721139232742137e-05,2.721139232742137e-06,2.721139232742137e-05
1077,121.5436782836914,4.230294227600098,22.628746032714844,34.1998405456543,60.48479461669922,0.0,0.0,0.0,0.0,117.31339263916016,0.0,0.0,nan,nan,1104.3888108995225,484.50484551323785,960.8134765625,2296.263916015625,2619.909423828125,1102.7821536593967,56.29331260257297,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.713606822428656e-05,2.713606822428656e-06,2.713606822428656e-05
1078,122.85914611816406,4.134654521942139,22.35093879699707,34.72824478149414,61.64531707763672,0.0,0.0,0.0,0.0,118.72450256347656,0.0,0.0,nan,nan,868.5849880642361,497.35147433810766,836.1303100585938,1296.0146484375,1494.726806640625,867.0419769287109,48.465233696831596,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.706087052431395e-05,2.7060870524313954e-06,2.706087052431395e-05
1079,116.30421447753906,4.237318515777588,21.190536499023438,32.56382369995117,58.31255340576172,0.0,0.0,0.0,0.0,112.06690979003906,0.0,0.0,nan,nan,788.0828213161892,485.3082784016927,651.6796264648438,1369.900146484375,1591.606689453125,786.6225908067491,44.50117905934652,0.8333333333333334,16.0,16.0,0,0.0,nan,nan,2.6985799568633647e-05,2.6985799568633646e-06,2.6985799568633647e-05
1080,120.8903579711914,4.0972771644592285,21.92140769958496,34.02565383911133,60.84600830078125,0.0,0.0,0.0,0.0,116.79307556152344,0.0,0.0,nan,nan,855.1215667724609,489.9512922498915,726.729248046875,1748.6934814453125,2205.758056640625,853.8963589138455,41.709122551812065,0.7777777777777778,16.0,16.0,0,0.0,nan,nan,2.6910855697800853e-05,2.691085569780085e-06,2.6910855697800853e-05
1081,121.34821319580078,3.9393913745880127,22.291738510131836,34.09095001220703,61.02611541748047,0.0,0.0,0.0,0.0,117.4088134765625,0.0,0.0,nan,nan,878.997555202908,485.45444742838544,927.10009765625,1450.6751708984375,1612.7352294921875,877.9359893798828,39.34103923373752,0.7222222222222222,16.0,16.0,0,0.0,nan,nan,2.683603925179421e-05,2.6836039251794212e-06,2.683603925179421e-05
1082,120.87836456298828,4.141096115112305,21.792327880859375,33.74592208862305,61.19901657104492,0.0,0.0,0.0,0.0,116.73726654052734,0.0,0.0,nan,nan,1012.2917853461372,495.1003892686632,679.78955078125,2145.610595703125,4760.529296875,1010.8522152370876,50.473760816786026,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.6761350570014353e-05,2.6761350570014354e-06,2.6761350570014353e-05
1083,119.92491149902344,4.060107231140137,21.724756240844727,33.78184127807617,60.35820388793945,0.0,0.0,0.0,0.0,115.86479949951172,0.0,0.0,nan,nan,780.7217932807075,487.4841766357422,672.4498291015625,1316.8182373046875,1580.0157470703125,779.1658867730034,46.0365956624349,0.7222222222222222,16.0,16.0,0,0.0,nan,nan,2.6686789991282292e-05,2.668678999128229e-06,2.6686789991282292e-05
1084,118.88736724853516,4.241515636444092,21.569828033447266,33.3891716003418,59.68685531616211,0.0,0.0,0.0,0.0,114.64585876464844,0.0,0.0,nan,nan,902.7292005750868,482.02059258355035,839.1932373046875,1546.3927001953125,1938.03515625,900.6473066541884,52.75446107652452,0.8333333333333334,16.0,16.0,0,0.0,nan,nan,2.6612357853837873e-05,2.6612357853837874e-06,2.6612357853837873e-05
1085,115.83527374267578,4.0285234451293945,21.372495651245117,32.0869140625,58.34734344482422,0.0,0.0,0.0,0.0,111.80675506591797,0.0,0.0,nan,nan,875.130359225803,484.2791629367405,641.631103515625,2334.356689453125,3424.7060546875,872.9971025254991,56.52218712700738,0.7777777777777778,16.0,16.0,0,0.0,nan,nan,2.653805449533834e-05,2.6538054495338337e-06,2.653805449533834e-05
1086,125.722412109375,4.181152820587158,22.342578887939453,35.17618179321289,64.02249908447266,0.0,0.0,0.0,0.0,121.541259765625,0.0,0.0,nan,nan,891.0521918402778,486.5248514811198,739.4686279296875,1647.1495361328125,1731.29248046875,889.2585093180338,50.254780769348145,0.7777777777777778,16.0,16.0,0,0.0,nan,nan,2.64638802528567e-05,2.6463880252856698e-06,2.64638802528567e-05
1087,117.31295013427734,4.181586742401123,21.23257827758789,33.28163528442383,58.61713409423828,0.0,0.0,0.0,0.0,113.13134765625,0.0,0.0,nan,nan,785.2762264675564,493.5168745252821,635.9470825195312,1600.713134765625,1789.01708984375,783.0612419976128,53.49859852261014,0.7777777777777778,16.0,16.0,0,0.0,nan,nan,2.638983546288023e-05,2.6389835462880233e-06,2.638983546288023e-05
1088,117.3921890258789,3.9581222534179688,21.357707977294922,33.0843391418457,58.99201202392578,0.0,0.0,0.0,0.0,113.43405151367188,0.0,0.0,nan,nan,851.7459615071615,483.66094292534723,867.372802734375,1531.41552734375,2110.225341796875,850.369371202257,43.23100439707438,0.8333333333333334,16.0,16.0,0,0.0,nan,nan,2.6315920461308964e-05,2.6315920461308963e-06,2.6315920461308964e-05
1089,118.17007446289062,4.002079963684082,21.654747009277344,33.388877868652344,59.12436294555664,0.0,0.0,0.0,0.0,114.16798400878906,0.0,0.0,nan,nan,747.2974768744575,497.0788794623481,648.486083984375,1490.5631103515625,1713.3828125,745.3845401340061,50.817342122395836,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.624213558345418e-05,2.624213558345418e-06,2.624213558345418e-05
1090,117.64927673339844,4.077709197998047,21.80238914489746,33.26691818237305,58.50225830078125,0.0,0.0,0.0,0.0,113.57156372070312,0.0,0.0,nan,nan,807.7231953938802,488.2733323838976,712.964599609375,1448.4747314453125,2427.5078125,806.2620459662544,44.80743482377794,0.9444444444444444,16.0,16.0,0,0.0,nan,nan,2.6168481164036807e-05,2.616848116403681e-06,2.6168481164036807e-05
1091,119.59037017822266,4.147005558013916,21.7288761138916,33.761207580566406,59.95328903198242,0.0,0.0,0.0,0.0,115.443359375,0.0,0.0,nan,nan,837.0316942003038,493.7332458496094,670.093505859375,2000.287841796875,2193.849365234375,834.9494459364149,53.90387641059028,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.6094957537185987e-05,2.609495753718599e-06,2.6094957537185987e-05
1092,121.3427505493164,4.248559474945068,22.31515884399414,34.13239669799805,60.64662551879883,0.0,0.0,0.0,0.0,117.09416961669922,0.0,0.0,nan,nan,979.4623819986979,493.4015163845486,796.8123779296875,1716.0067138671875,2213.627685546875,978.037350124783,46.94452730814616,0.8333333333333334,16.0,16.0,0,0.0,nan,nan,2.6021565036437534e-05,2.6021565036437536e-06,2.6021565036437534e-05
1093,118.24049377441406,3.9285693168640137,21.402925491333008,33.4742317199707,59.43475341796875,0.0,0.0,0.0,0.0,114.31192016601562,0.0,0.0,nan,nan,751.9039408365885,491.73966810438367,726.4834594726562,1314.986083984375,1530.0472412109375,750.591785007053,42.63670571645101,0.8333333333333334,16.0,16.0,0,0.0,nan,nan,2.5948303994732415e-05,2.5948303994732415e-06,2.5948303994732415e-05
1094,120.36363220214844,4.131068229675293,21.877506256103516,34.187618255615234,60.16742706298828,0.0,0.0,0.0,0.0,116.23255920410156,0.0,0.0,nan,nan,847.2720692952474,496.141362508138,869.955322265625,1274.198974609375,1390.1317138671875,845.9867621527778,43.766605377197266,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.587517474441522e-05,2.587517474441522e-06,2.587517474441522e-05
1095,117.47417449951172,4.148195743560791,21.232587814331055,33.23262405395508,58.86075973510742,0.0,0.0,0.0,0.0,113.32597351074219,0.0,0.0,nan,nan,965.2354142930773,495.2121395534939,777.92041015625,1935.573974609375,2479.202392578125,963.7373945448134,48.38413302103678,0.8333333333333334,16.0,16.0,0,0.0,nan,nan,2.5802177617232694e-05,2.5802177617232694e-06,2.5802177617232694e-05
1096,116.63523864746094,4.034657001495361,21.28196144104004,32.88111114501953,58.43750762939453,0.0,0.0,0.0,0.0,112.60057067871094,0.0,0.0,nan,nan,973.8983764648438,478.73994615342883,761.0333862304688,2356.53564453125,3162.498291015625,972.1179877387153,50.36496512095133,0.7777777777777778,16.0,16.0,0,0.0,nan,nan,2.5729312944332185e-05,2.5729312944332186e-06,2.5729312944332185e-05
1097,116.55936431884766,3.9603259563446045,21.071613311767578,32.735233306884766,58.79219436645508,0.0,0.0,0.0,0.0,112.59905242919922,0.0,0.0,nan,nan,790.3220503065321,480.39546881781683,663.1666259765625,1574.176025390625,1606.1004638671875,789.2500898573134,36.377032385932075,0.7777777777777778,16.0,16.0,0,0.0,nan,nan,2.5656581056260236e-05,2.5656581056260236e-06,2.5656581056260236e-05
1098,117.535400390625,3.966284990310669,21.2220516204834,32.925228118896484,59.42184829711914,0.0,0.0,0.0,0.0,113.56912994384766,0.0,0.0,nan,nan,892.7966562906901,495.40941535101996,735.76318359375,1885.1597900390625,2657.773681640625,891.5907847086588,42.26294019487169,0.8333333333333334,16.0,16.0,0,0.0,nan,nan,2.558398228296093e-05,2.558398228296093e-06,2.558398228296093e-05
1099,121.9967041015625,4.023975372314453,22.320945739746094,34.401580810546875,61.25020217895508,0.0,0.0,0.0,0.0,117.97274017333984,0.0,0.0,nan,nan,1130.1302931043838,494.9455057779948,745.2550659179688,2184.05908203125,4456.03271484375,1128.9707878960503,41.9921473397149,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.551151695377454e-05,2.551151695377454e-06,2.551151695377454e-05
1100,116.20915985107422,4.186762809753418,21.52086067199707,32.63212203979492,57.86941146850586,0.0,0.0,0.0,0.0,112.02238464355469,0.0,0.0,801.4915161132812,1091.030029296875,903.3556077745226,490.85296630859375,749.9970703125,1877.071044921875,2045.18896484375,901.983144124349,43.38411468929715,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.543918539743598e-05,2.5439185397435983e-06,2.543918539743598e-05
1101,117.75074768066406,4.1266865730285645,21.60941505432129,33.331703186035156,58.68295669555664,0.0,0.0,0.0,0.0,113.62406921386719,0.0,0.0,nan,nan,855.2345258924696,486.46737501356336,712.9200439453125,1760.35791015625,1891.2880859375,853.387915717231,47.641466246710884,0.7777777777777778,16.0,16.0,0,0.0,nan,nan,2.5366987942073267e-05,2.536698794207327e-06,2.5366987942073267e-05
1102,123.48240661621094,4.093482494354248,21.86033821105957,34.78667449951172,62.74190139770508,0.0,0.0,0.0,0.0,119.388916015625,0.0,0.0,nan,nan,757.9541083441841,495.24793836805554,654.972900390625,1375.193603515625,1395.70458984375,756.3356035020616,46.76070764329698,0.8888888888888888,16.0,16.0,0,0.0,nan,nan,2.529492491520612e-05,2.529492491520612e-06,2.529492491520612e-05
1103,116.06026458740234,4.191320896148682,21.340145111083984,32.51414108276367,58.0146484375,0.0,0.0,0.0,0.0,111.86892700195312,0.0,0.0,nan,nan,817.3926442464193,496.5718485514323,701.38818359375,1416.309326171875,1598.51513671875,816.0254821777344,43.87837367587619,0.9444444444444444,16.0,16.0,0,0.0,nan,nan,2.522299664374441e-05,2.522299664374441e-06,2.522299664374441e-05
1104,115.51753997802734,4.16521692276001,21.021631240844727,32.64326858520508,57.68742752075195,0.0,0.0,0.0,0.0,111.35232543945312,0.0,0.0,nan,nan,932.6950073242188,473.4267408582899,899.4917602539062,1924.29052734375,1940.604248046875,931.1625298394097,45.445020039876304,0.6666666666666666,16.0,16.0,0,0.0,nan,nan,2.5151203453986714e-05,2.5151203453986716e-06,2.5151203453986714e-05
1105,115.19109344482422,3.947435140609741,21.401187896728516,32.151649475097656,57.69082260131836,0.0,0.0,0.0,0.0,111.24364471435547,0.0,0.0,nan,nan,800.2664794921875,477.36308119032117,617.5630493164062,1846.5078125,1868.8427734375,798.363282945421,47.82621987660726,0.7777777777777778,16.0,16.0,0,0.0,nan,nan,2.50795456716188e-05,2.50795456716188e-06,2.50795456716188e-05
1106,117.233154296875,4.160691261291504,21.77642250061035,33.34770965576172,57.94832229614258,0.0,0.0,0.0,0.0,113.07245635986328,0.0,0.0,nan,nan,932.7475297715929,482.85718621148004,932.308349609375,1875.3740234375,1965.269775390625,931.1906958685981,47.56816429562039,0.7777777777777778,16.0,16.0,0,0.0,nan,nan,2.500802362171217e-05,2.500802362171217e-06,2.500802362171217e-05
1107,121.52118682861328,4.131990909576416,22.389928817749023,33.96779251098633,61.03146743774414,0.0,0.0,0.0,0.0,117.38919830322266,0.0,0.0,nan,nan,693.1519703584559,470.213669720818,661.7313232421875,1166.2861328125,1274.60546875,691.5792272231158,42.17339201534496,0.7647058823529411,16.0,8.0,1,0.05555555555555555,166.0625,703.0,2.4936637628722594e-05,2.4936637628722597e-06,2.4936637628722594e-05
1108,115.97021484375,4.053578853607178,21.17605972290039,32.57416534423828,58.16642379760742,0.0,0.0,0.0,0.0,111.9166488647461,0.0,0.0,nan,nan,889.0131310356987,483.85523478190106,792.2589111328125,1638.83642578125,1741.86572265625,887.5717366536459,44.26501835717095,0.8888888888888888,8.0,8.0,0,0.0,nan,nan,2.486538801648861e-05,2.486538801648861e-06,2.486538801648861e-05
1109,116.92129516601562,4.00317907333374,21.877573013305664,33.137088775634766,57.90345001220703,0.0,0.0,0.0,0.0,112.9181137084961,0.0,0.0,nan,nan,862.1649983723959,500.0,685.0811767578125,1585.925537109375,1628.9310302734375,860.8702867296007,44.62526151869032,1.0,8.0,8.0,0,0.0,nan,nan,2.4794275108230084e-05,2.4794275108230085e-06,2.4794275108230084e-05
1110,116.25652313232422,4.024413585662842,21.094602584838867,32.90488052368164,58.23262405395508,0.0,0.0,0.0,0.0,112.23211669921875,0.0,0.0,nan,nan,1007.5061899820963,489.91473558213977,697.816162109375,2281.983154296875,3787.60205078125,1006.2040557861328,43.18969917297363,0.8333333333333334,8.0,8.0,0,0.0,nan,nan,2.4723299226546763e-05,2.4723299226546764e-06,2.4723299226546763e-05
1111,119.91902923583984,4.009694576263428,21.677915573120117,33.57941436767578,60.65199661254883,0.0,0.0,0.0,0.0,115.90933227539062,0.0,0.0,nan,nan,884.2943708631727,498.37298753526477,794.9031982421875,1586.93212890625,2004.162109375,882.9274580213759,45.13993337419298,0.9444444444444444,8.0,8.0,0,0.0,nan,nan,2.465246069341671e-05,2.4652460693416713e-06,2.465246069341671e-05
1112,117.51393127441406,4.14250373840332,21.127397537231445,32.81138610839844,59.43263626098633,0.0,0.0,0.0,0.0,113.37142944335938,0.0,0.0,nan,nan,1156.546646118164,498.22920905219183,704.4225463867188,2664.962646484375,6812.08349609375,1154.8241899278428,56.897047466701935,0.9444444444444444,8.0,8.0,0,0.0,nan,nan,2.458175983019497e-05,2.4581759830194973e-06,2.458175983019497e-05
1113,119.58245086669922,4.064082622528076,21.89137840270996,34.04139709472656,59.58559799194336,0.0,0.0,0.0,0.0,115.51837921142578,0.0,0.0,nan,nan,909.6153361002604,500.0,748.06640625,1727.26953125,2361.2626953125,908.1522250705295,45.84541988372803,1.0,8.0,8.0,0,0.0,nan,nan,2.4511196957612037e-05,2.4511196957612036e-06,2.4511196957612037e-05
