epoch,loss,root_magnitude,root_to_64,64_to_32,32_to_16,16_to_8,16_to_8_dense,8_to_4,flat_16,multinomial_tree,deterministic_alloc,exact_regression,grad_root_magnitude,grad_exact_regression,grad_total_pre_clip,grad_total_post_clip,grad_pre_clip_p50,grad_pre_clip_p95,grad_pre_clip_max,grad_backbone,grad_task,clip_fraction,amp_scale_start,amp_scale_end,amp_skipped_steps,lr,lr_backbone,lr_task
1173,4.7961649894714355,3.883213996887207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9129512906074524,nan,nan,298.91790050930445,277.2501691182454,234.40255737304688,657.056396484375,749.2283325195312,298.06642108493384,21.220339006847805,0.1111111111111111,64.0,64.0,0,2.054169461076722e-05,2.054169461076722e-06,2.054169461076722e-05
1174,4.6716718673706055,3.7569210529327393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9147507548332214,nan,nan,276.2390179104275,270.2165128919813,249.82464599609375,537.9404296875,577.43408203125,275.63169352213544,16.944390614827473,0.1111111111111111,64.0,64.0,0,2.0480129965419083e-05,2.0480129965419082e-06,2.0480129965419083e-05
1175,4.89219331741333,3.935455322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9567375183105469,nan,nan,356.6728244357639,312.63686116536456,319.86102294921875,710.9091186523438,1161.2012939453125,355.65654839409723,24.93099069595337,0.1111111111111111,64.0,64.0,0,2.041872191752336e-05,2.041872191752336e-06,2.041872191752336e-05
1176,4.57551383972168,3.716611623764038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8589025735855103,nan,nan,270.412585788303,270.412585788303,267.94525146484375,455.7947998046875,480.15570068359375,269.38451131184894,22.131388187408447,0.0,64.0,64.0,0,2.0357470745654214e-05,2.0357470745654213e-06,2.0357470745654214e-05
1177,4.721982955932617,3.8040542602539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9179285168647766,nan,nan,247.75635316636829,247.75635316636829,243.3990936279297,400.1660461425781,422.1266784667969,246.92276085747613,19.590990781784058,0.0,64.0,64.0,0,2.0296376727674172e-05,2.0296376727674172e-06,2.0296376727674172e-05
1178,4.665278434753418,3.7731268405914307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8921517133712769,nan,nan,269.12973573472766,269.12973573472766,259.010986328125,402.07147216796875,493.331787109375,268.1757405598958,21.16563442018297,0.0,64.0,64.0,0,2.023544014073278e-05,2.023544014073278e-06,2.023544014073278e-05
1179,4.7132134437561035,3.8494224548339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8637903332710266,nan,nan,287.3911666870117,266.6980955335829,251.36538696289062,672.0,706.5770874023438,286.52998521592883,21.498414198557537,0.1111111111111111,64.0,64.0,0,2.0174661261265464e-05,2.0174661261265466e-06,2.0174661261265464e-05
1180,4.640357971191406,3.8138444423675537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8265126347541809,nan,nan,275.5106663174099,259.3148655361599,259.6754150390625,478.3050537109375,791.5244140625,274.8220380147298,18.510586553149754,0.05555555555555555,64.0,64.0,0,2.0114040364992213e-05,2.0114040364992215e-06,2.0114040364992213e-05
1181,4.661473751068115,3.776186227798462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8852870464324951,nan,nan,269.64626651340063,246.9923561943902,202.674560546875,686.0834350585938,729.3162231445312,268.8060773213704,19.409496784210205,0.1111111111111111,64.0,64.0,0,2.0053577726916283e-05,2.0053577726916283e-06,2.0053577726916283e-05
1182,4.661454200744629,3.768659830093384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8927951455116272,nan,nan,294.00617599487305,287.0489684210883,237.875244140625,555.8502197265625,572.2786254882812,292.8608012729221,24.900085396236843,0.1111111111111111,64.0,64.0,0,1.9993273621323068e-05,1.999327362132307e-06,1.9993273621323068e-05
1183,4.840785980224609,3.8874588012695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9533275961875916,nan,nan,306.68213017781574,287.6446647644043,283.19415283203125,583.657958984375,796.5930786132812,305.34056260850696,26.823494116465252,0.1111111111111111,64.0,64.0,0,1.9933128321778737e-05,1.993312832177874e-06,1.9933128321778737e-05
1184,4.61146354675293,3.734528064727783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8769355416297913,nan,nan,253.55063756306967,253.55063756306967,283.6119079589844,398.97283935546875,428.48712158203125,252.62737316555447,20.741264820098877,0.0,64.0,64.0,0,1.9873142101129072e-05,1.987314210112907e-06,1.9873142101129072e-05
1185,4.67813777923584,3.7829954624176025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8951418399810791,nan,nan,294.45353910658093,276.4022356669108,229.46815490722656,562.258056640625,805.6096801757812,293.4967842102051,22.24428102705214,0.1111111111111111,64.0,64.0,0,1.98133152314982e-05,1.98133152314982e-06,1.98133152314982e-05
1186,4.775669574737549,3.8499557971954346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9257140755653381,nan,nan,303.1022364298503,290.51434410942926,257.094482421875,603.910400390625,616.1563110351562,301.7023510403103,27.3046522670322,0.16666666666666666,64.0,64.0,0,1.975364798428735e-05,1.975364798428735e-06,1.975364798428735e-05
1187,4.7432966232299805,3.8334057331085205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9098904728889465,nan,nan,257.1239818996853,233.07703569200305,187.81312561035156,502.0221862792969,932.8450317382812,256.4029244316949,18.46939990255568,0.05555555555555555,64.0,64.0,0,1.9694140630173652e-05,1.9694140630173655e-06,1.9694140630173652e-05
1188,4.739924430847168,3.834317445755005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056069254875183,nan,nan,299.3351580301921,288.55593914455835,274.80853271484375,579.5584106445312,621.947998046875,298.3489752875434,23.163188219070435,0.1111111111111111,64.0,64.0,0,1.9634793439108857e-05,1.9634793439108857e-06,1.9634793439108857e-05
1189,4.798089027404785,3.866403818130493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9316852688789368,nan,nan,331.01273854573566,310.990118238661,283.89508056640625,591.098388671875,700.0078735351562,329.9850014580621,24.64859363767836,0.2222222222222222,64.0,64.0,0,1.9575606680318177e-05,1.9575606680318177e-06,1.9575606680318177e-05
1190,4.802725315093994,3.920924663543701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8817999958992004,nan,nan,308.63047875298395,279.9931360880534,250.24868774414062,635.4793701171875,932.3883056640625,307.33298534817163,26.378004180060493,0.1111111111111111,64.0,64.0,0,1.951658062229903e-05,1.951658062229903e-06,1.951658062229903e-05
1191,4.75536584854126,3.8029730319976807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952392578125,nan,nan,284.0959184434679,284.0959184434679,265.00958251953125,441.41156005859375,448.4769592285156,283.30771976047095,20.146981106864082,0.0,64.0,64.0,0,1.9457715532819787e-05,1.9457715532819787e-06,1.9457715532819787e-05
1192,4.800507068634033,3.859985828399658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940521240234375,nan,nan,320.38263024224176,309.11072540283203,318.7236328125,548.1600341796875,677.5714721679688,319.3564118279351,23.727353148990208,0.1111111111111111,64.0,64.0,0,1.9399011678918644e-05,1.9399011678918647e-06,1.9399011678918644e-05
1193,4.816832065582275,3.8775172233581543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393146634101868,nan,nan,315.49357435438367,299.32822672526044,260.02032470703125,559.6746215820312,721.4579467773438,314.59586927625867,21.539564662509495,0.2222222222222222,64.0,64.0,0,1.9340469326902338e-05,1.934046932690234e-06,1.9340469326902338e-05
1194,4.950314998626709,3.997812032699585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9525027871131897,nan,nan,391.2805574205187,327.6207029554579,340.1974792480469,717.7780151367188,1521.06591796875,389.9141044616699,28.24370553758409,0.16666666666666666,64.0,64.0,0,1.9282088742344957e-05,1.928208874234496e-06,1.9282088742344957e-05
1195,4.9350104331970215,4.039839267730713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8951718211174011,nan,nan,439.1536704169379,350.68124135335285,324.28851318359375,1027.1904296875,1209.0245361328125,437.6574770609538,33.43475362989638,0.2222222222222222,64.0,64.0,0,1.9223870190086735e-05,1.9223870190086737e-06,1.9223870190086735e-05
1196,4.75041389465332,3.868482828140259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8819307684898376,nan,nan,363.11202875773114,269.41426128811304,217.07476806640625,1084.6693115234375,1712.7232666015625,362.0773099263509,25.79262246025933,0.1111111111111111,64.0,64.0,0,1.916581393423288e-05,1.916581393423288e-06,1.916581393423288e-05
1197,4.726849555969238,3.8447368144989014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821128010749817,nan,nan,306.3480809529622,293.7234369913737,277.1913757324219,531.0218505859375,727.2435913085938,305.5351401435004,20.751991430918377,0.05555555555555555,64.0,64.0,0,1.9107920238152334e-05,1.910792023815233e-06,1.9107920238152334e-05
1198,4.7664475440979,3.861462116241455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9049848914146423,nan,nan,302.9928699069553,283.2111519707574,212.0503387451172,607.1525268554688,779.2966918945312,302.1943130493164,21.182644420199924,0.1111111111111111,64.0,64.0,0,1.9050189364476606e-05,1.9050189364476608e-06,1.9050189364476606e-05
1199,4.9371724128723145,4.008033275604248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9291390180587769,nan,nan,346.37078942192926,294.43897247314453,260.45074462890625,653.4658203125,1415.84375,345.61098225911456,20.158341513739693,0.1111111111111111,64.0,64.0,0,1.8992621575098548e-05,1.899262157509855e-06,1.8992621575098548e-05
1200,4.789199352264404,3.883169412612915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9060302376747131,311.19134521484375,41.38941955566406,251.01944902208118,251.01944902208118,217.71084594726562,411.3514404296875,483.8775329589844,250.09293111165366,20.658278730180527,0.0,64.0,64.0,0,1.893521713117121e-05,1.8935217131171212e-06,1.893521713117121e-05
1201,4.70088529586792,3.8119866847991943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888988494873047,nan,nan,262.8802668253581,250.41835615370007,245.0135498046875,434.9259948730469,724.3143920898438,262.2328936258952,17.859466579225327,0.05555555555555555,64.0,64.0,0,1.8877976293106646e-05,1.8877976293106647e-06,1.8877976293106646e-05
1202,4.899831295013428,3.9638001918792725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9360312223434448,nan,nan,269.8859558105469,269.8859558105469,278.64410400390625,392.88433837890625,478.05291748046875,269.1099116007487,19.350775639216106,0.0,64.0,64.0,0,1.8820899320574674e-05,1.8820899320574676e-06,1.8820899320574674e-05
1203,4.8509202003479,3.894597291946411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956322968006134,nan,nan,297.6546702914768,275.02895143296985,241.77720642089844,560.8010864257812,907.262939453125,296.5598415798611,23.91355800628662,0.05555555555555555,64.0,64.0,0,1.8763986472501795e-05,1.8763986472501797e-06,1.8763986472501795e-05
1204,4.66444206237793,3.7581284046173096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063132405281067,nan,nan,287.0599077012804,256.6935814751519,225.60458374023438,490.94976806640625,1046.5938720703125,286.05683051215277,21.55634095933702,0.05555555555555555,64.0,64.0,0,1.8707238007069954e-05,1.8707238007069956e-06,1.8707238007069954e-05
1205,4.771204471588135,3.882197856903076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8890059590339661,nan,nan,445.03030437893335,278.2823660108778,252.23095703125,881.6381225585938,3501.462890625,443.7387907240126,26.250583304299248,0.05555555555555555,64.0,64.0,0,1.865065418171535e-05,1.865065418171535e-06,1.865065418171535e-05
1206,4.696296691894531,3.786057710647583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9102388024330139,nan,nan,249.30287424723306,247.54019249810113,253.0266876220703,456.93450927734375,531.728271484375,248.4095573425293,19.73541314072079,0.05555555555555555,64.0,64.0,0,1.8594235253127375e-05,1.8594235253127373e-06,1.8594235253127375e-05
1207,4.977531909942627,4.089717864990234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8878141045570374,nan,nan,369.1637708875868,289.57498508029516,248.56295776367188,722.1947021484375,1922.1617431640625,368.08433702256946,24.634805149502224,0.1111111111111111,64.0,64.0,0,1.8537981477247286e-05,1.8537981477247285e-06,1.8537981477247286e-05
1208,4.585738658905029,3.6958961486816406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8898419141769409,nan,nan,209.66195085313586,209.66195085313586,216.3132781982422,350.6560363769531,359.06976318359375,208.65919579399957,20.0008868376414,0.0,64.0,64.0,0,1.8481893109267204e-05,1.8481893109267205e-06,1.8481893109267204e-05
1209,4.784613132476807,3.929361581802368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8552512526512146,nan,nan,278.89731301201715,258.7501979404026,233.94131469726562,580.640625,825.1572875976562,277.93763732910156,21.633699893951416,0.1111111111111111,64.0,64.0,0,1.8425970403628866e-05,1.8425970403628867e-06,1.8425970403628866e-05
1210,4.762019634246826,3.8078320026397705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95418781042099,nan,nan,260.2740338643392,252.369204627143,240.9023895263672,563.1188354492188,582.607177734375,259.44999355740015,19.253781371646458,0.1111111111111111,64.0,64.0,0,1.837021361402247e-05,1.8370213614022469e-06,1.837021361402247e-05
1211,4.682690620422363,3.772693157196045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909997284412384,nan,nan,273.98193359375,273.98193359375,300.27606201171875,387.53857421875,467.28778076171875,273.1827761332194,20.124360455407036,0.0,64.0,64.0,0,1.8314622993385566e-05,1.8314622993385566e-06,1.8314622993385566e-05
1212,4.610732078552246,3.7185986042022705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8921340107917786,nan,nan,269.7368859185113,265.3250918918186,254.84933471679688,458.0416564941406,579.4122924804688,268.9775733947754,18.666515244377983,0.05555555555555555,64.0,64.0,0,1.82591987939019e-05,1.82591987939019e-06,1.82591987939019e-05
1213,4.758472442626953,3.8616104125976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896861732006073,nan,nan,331.4075101216634,304.2862434387207,297.425048828125,642.79638671875,888.7984008789062,330.308048248291,24.176533116234673,0.1111111111111111,64.0,64.0,0,1.8203941267000217e-05,1.820394126700022e-06,1.8203941267000217e-05
1214,4.957518577575684,3.9889140129089355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686045050621033,nan,nan,292.45824940999347,292.45824940999347,318.2770080566406,468.38287353515625,481.12969970703125,291.28760655721027,25.08013603422377,0.0,64.0,64.0,0,1.8148850663353207e-05,1.8148850663353207e-06,1.8148850663353207e-05
1215,4.814104080200195,3.87461519241333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9394886493682861,nan,nan,254.43102010091147,254.43102010091147,239.93362426757812,381.5824890136719,487.2198791503906,253.25391981336804,22.48099223772685,0.0,64.0,64.0,0,1.8093927232876273e-05,1.8093927232876274e-06,1.8093927232876273e-05
1216,4.83611536026001,3.860318183898926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975798487663269,nan,nan,278.60185623168945,264.675471411811,212.38360595703125,574.032470703125,637.2891845703125,277.3349079555935,25.024679872724747,0.16666666666666666,64.0,64.0,0,1.8039171224726486e-05,1.8039171224726487e-06,1.8039171224726486e-05
1217,4.984634876251221,4.033036231994629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9515984654426575,nan,nan,350.3486540052626,316.29637908935547,282.95697021484375,674.7996826171875,944.177978515625,349.3210957845052,23.77500253253513,0.2222222222222222,64.0,64.0,0,1.798458288730143e-05,1.798458288730143e-06,1.798458288730143e-05
1218,4.753989219665527,3.8302464485168457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9237425923347473,nan,nan,279.6874012417263,278.5546531677246,295.77996826171875,492.1933898925781,520.3894653320312,278.8485463460286,20.955807579888237,0.05555555555555555,64.0,64.0,0,1.7930162468238e-05,1.7930162468238e-06,1.7930162468238e-05
1219,4.811897277832031,3.8650331497192383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9468642473220825,nan,nan,295.2654855516222,280.1343989902073,258.94708251953125,575.6001586914062,702.4380493164062,294.5515297783746,19.347158484988743,0.16666666666666666,64.0,64.0,0,1.787591021441138e-05,1.7875910214411381e-06,1.787591021441138e-05
1220,4.8555588722229,3.9349794387817383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9205797910690308,nan,nan,297.5975867377387,276.9459482828776,241.72708129882812,618.2748413085938,782.421630859375,296.6718813578288,22.249992900424534,0.1111111111111111,64.0,64.0,0,1.7821826371933885e-05,1.7821826371933887e-06,1.7821826371933885e-05
1221,4.621903419494629,3.7625322341918945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8593706488609314,nan,nan,238.07830810546875,238.07830810546875,212.88218688964844,385.5453186035156,404.8044738769531,237.44549136691623,15.964320209291246,0.0,64.0,64.0,0,1.776791118615382e-05,1.776791118615382e-06,1.776791118615382e-05
1222,4.583714962005615,3.7358038425445557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8479107022285461,nan,nan,245.55872344970703,245.55872344970703,200.74301147460938,408.27398681640625,430.4925537109375,244.55228847927518,20.633123265372383,0.0,64.0,64.0,0,1.7714164901654408e-05,1.7714164901654408e-06,1.7714164901654408e-05
1223,4.746728897094727,3.8300256729125977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9167033433914185,nan,nan,290.9377661810981,287.32355244954425,256.1806640625,508.2306823730469,565.0558471679688,289.81572892930774,23.784365601009792,0.05555555555555555,64.0,64.0,0,1.7660587762252623e-05,1.7660587762252624e-06,1.7660587762252623e-05
1224,4.961400032043457,4.022424221038818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9389755725860596,nan,nan,294.7719548543294,278.0158513387044,233.07449340820312,648.0274658203125,654.7727661132812,293.7671118842231,21.970910840564304,0.1111111111111111,64.0,64.0,0,1.7607180010998182e-05,1.760718001099818e-06,1.7607180010998182e-05
1225,4.742505073547363,3.8325321674346924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9099723100662231,nan,nan,289.9505263434516,277.10581334431964,256.2638854980469,566.2518310546875,686.1032104492188,289.0596555074056,21.00061927901374,0.1111111111111111,64.0,64.0,0,1.755394189017234e-05,1.7553941890172339e-06,1.755394189017234e-05
1226,4.7275261878967285,3.8458454608917236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816794753074646,nan,nan,294.28263515896265,281.96836853027344,239.52322387695312,568.852294921875,592.7978515625,293.16254255506726,22.909412622451782,0.16666666666666666,64.0,64.0,0,1.7500873641286825e-05,1.7500873641286826e-06,1.7500873641286825e-05
1227,4.788655757904053,3.9157392978668213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872916042804718,nan,nan,390.6073705885145,312.10884899563257,288.91583251953125,932.5862426757812,1479.802490234375,389.2928348117405,29.548174487219917,0.16666666666666666,64.0,64.0,0,1.7447975505082803e-05,1.7447975505082803e-06,1.7447975505082803e-05
1228,4.5390191078186035,3.7089836597442627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300351500511169,nan,nan,279.6008694966634,270.36149978637695,255.2738037109375,572.1870727539062,598.82177734375,279.117615169949,14.829822672737969,0.1111111111111111,64.0,64.0,0,1.7395247721529676e-05,1.7395247721529677e-06,1.7395247721529676e-05
1229,4.8617939949035645,3.9184858798980713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9433082938194275,nan,nan,286.70932557847766,282.0429335700141,278.2523193359375,480.426025390625,583.9950561523438,285.7326249016656,21.73638078901503,0.05555555555555555,64.0,64.0,0,1.7342690529824074e-05,1.7342690529824075e-06,1.7342690529824074e-05
1230,4.872198104858398,3.898576021194458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973621666431427,nan,nan,330.26268768310547,316.8615205552843,298.04046630859375,580.3333129882812,678.1492919921875,329.0725267198351,26.33008490668403,0.1111111111111111,64.0,64.0,0,1.729030416838877e-05,1.7290304168388772e-06,1.729030416838877e-05
1231,4.642307758331299,3.753892183303833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8884164690971375,nan,nan,278.26491673787433,278.26491673787433,233.1115264892578,441.2490539550781,445.71307373046875,277.311208513048,22.338538646697998,0.0,64.0,64.0,0,1.7238088874871516e-05,1.7238088874871518e-06,1.7238088874871516e-05
1232,4.956689834594727,3.992316484451294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9643738865852356,nan,nan,318.040655348036,285.72650061713324,230.57342529296875,686.5677490234375,696.579833984375,316.85818057590063,25.44374108314514,0.2222222222222222,64.0,64.0,0,1.7186044886144075e-05,1.7186044886144075e-06,1.7186044886144075e-05
1233,4.896311283111572,3.923940420150757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723708033561707,nan,nan,309.5780101352268,297.53093338012695,293.53717041015625,592.78076171875,625.385986328125,308.5110634697808,24.347824732462566,0.16666666666666666,64.0,64.0,0,1.7134172438301105e-05,1.7134172438301105e-06,1.7134172438301105e-05
1234,4.710738658905029,3.809962749481201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9007756114006042,nan,nan,267.15812004937067,256.4601016574436,239.80538940429688,499.02679443359375,692.5643310546875,266.49721908569336,17.663498216205173,0.05555555555555555,64.0,64.0,0,1.708247176665901e-05,1.708247176665901e-06,1.708247176665901e-05
1235,4.677530765533447,3.778611898422241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8989179730415344,nan,nan,298.40652635362414,288.6226789686415,278.3079833984375,480.1625061035156,676.1092529296875,297.2691701253255,24.24469561047024,0.05555555555555555,64.0,64.0,0,1.7030943105755005e-05,1.7030943105755004e-06,1.7030943105755005e-05
1236,4.723550796508789,3.8344223499298096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8891278505325317,nan,nan,253.74053955078125,236.02880859375,215.3021697998047,557.4790649414062,805.0147094726562,252.9273321363661,19.610989570617676,0.1111111111111111,64.0,64.0,0,1.6979586689345985e-05,1.6979586689345985e-06,1.6979586689345985e-05
1237,4.732114315032959,3.8249905109405518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071238040924072,nan,nan,288.47166019015845,286.9527291191949,276.12945556640625,479.7120361328125,527.3407592773438,287.4391212463379,22.867651727464462,0.05555555555555555,64.0,64.0,0,1.6928402750407404e-05,1.6928402750407406e-06,1.6928402750407404e-05
1238,4.73256254196167,3.852658987045288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799042701721191,nan,nan,312.4074495103624,305.5490002102322,312.39178466796875,477.87677001953125,623.4520874023438,311.2887318929036,24.942468378278946,0.05555555555555555,64.0,64.0,0,1.687739152113238e-05,1.687739152113238e-06,1.687739152113238e-05
1239,4.843988418579102,3.9363932609558105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075952172279358,nan,nan,345.6201883951823,323.1709289550781,340.7401428222656,638.5277709960938,650.7334594726562,344.6422170003255,23.970120244556004,0.16666666666666666,64.0,64.0,0,1.6826553232930453e-05,1.6826553232930453e-06,1.6826553232930453e-05
1240,4.852456092834473,3.9206933975219727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931762158870697,nan,nan,318.1309331258138,310.3337461683485,277.6856994628906,565.5223388671875,576.8208618164062,316.77264828152124,27.791665924919975,0.1111111111111111,64.0,64.0,0,1.6775888116426678e-05,1.6775888116426678e-06,1.6775888116426678e-05
1241,4.885883331298828,3.9172205924987793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686629176139832,nan,nan,234.53815672132703,234.53815672132703,200.87130737304688,388.4972229003906,395.58734130859375,233.83071178860135,16.81258143319024,0.0,64.0,64.0,0,1.6725396401460518e-05,1.6725396401460519e-06,1.6725396401460518e-05
1242,4.987060070037842,4.016349792480469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707104563713074,nan,nan,344.93936411539715,307.8071246676975,318.572021484375,765.3445434570312,932.5408935546875,343.3759307861328,30.1820523209042,0.1111111111111111,64.0,64.0,0,1.6675078317084787e-05,1.667507831708479e-06,1.6675078317084787e-05
1243,4.807260990142822,3.8833508491516113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92391037940979,nan,nan,330.9078157212999,330.8188654581706,312.9521484375,492.1745300292969,501.6011047363281,329.9489788479275,23.048981799019707,0.05555555555555555,64.0,64.0,0,1.6624934091564665e-05,1.6624934091564666e-06,1.6624934091564665e-05
1244,4.916263103485107,3.9954512119293213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208119511604309,nan,nan,302.70464409722223,302.70464409722223,316.17669677734375,453.762939453125,459.1377868652344,301.5953157212999,24.785039477878147,0.0,64.0,64.0,0,1.6574963952376614e-05,1.6574963952376615e-06,1.6574963952376614e-05
1245,4.831673622131348,3.9316139221191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000601172447205,nan,nan,292.50905821058484,276.4833454555935,262.0827331542969,492.193115234375,788.4628295898438,291.4010238647461,23.489561080932617,0.05555555555555555,64.0,64.0,0,1.6525168126207348e-05,1.6525168126207348e-06,1.6525168126207348e-05
1246,4.65615701675415,3.7766380310058594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8795194625854492,nan,nan,257.0905532836914,255.82074398464627,215.79498291015625,457.4036865234375,522.8565673828125,256.31936730278863,19.362608644697403,0.05555555555555555,64.0,64.0,0,1.647554683895285e-05,1.647554683895285e-06,1.647554683895285e-05
1247,4.736586093902588,3.8345634937286377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9020231366157532,nan,nan,337.01102998521594,282.47565333048504,221.5641326904297,750.9549560546875,1312.32470703125,336.0105234781901,24.297440263960098,0.16666666666666666,64.0,64.0,0,1.6426100315717306e-05,1.6426100315717307e-06,1.6426100315717306e-05
1248,4.720736503601074,3.8052706718444824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9154665470123291,nan,nan,232.34583706325955,232.34583706325955,195.6218719482422,409.3746032714844,410.8601989746094,231.44976382785373,18.957744412952,0.0,64.0,64.0,0,1.637682878081209e-05,1.637682878081209e-06,1.637682878081209e-05
1249,4.711208343505859,3.8101704120635986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010381698608398,nan,nan,298.6058989630805,285.3529760572645,234.6053009033203,537.5423583984375,736.0390014648438,297.5861570570204,23.25660385025872,0.1111111111111111,64.0,128.0,0,1.632773245775476e-05,1.6327732457754757e-06,1.632773245775476e-05
