epoch,loss,root_magnitude,root_to_64,64_to_32,32_to_16,16_to_8,16_to_8_dense,8_to_4,flat_16,multinomial_tree,deterministic_alloc,exact_regression,tree_root_64_active_parents_per_image,tree_root_64_zero_parent_fraction,tree_root_64_nll_per_active_parent,tree_root_64_parent_0_count,tree_root_64_parent_0_mean_nll,tree_root_64_parent_0_mean_prob_l1,tree_root_64_parent_1_count,tree_root_64_parent_1_mean_nll,tree_root_64_parent_1_mean_prob_l1,tree_root_64_parent_2_4_count,tree_root_64_parent_2_4_mean_nll,tree_root_64_parent_2_4_mean_prob_l1,tree_root_64_parent_5_9_count,tree_root_64_parent_5_9_mean_nll,tree_root_64_parent_5_9_mean_prob_l1,tree_root_64_parent_ge10_count,tree_root_64_parent_ge10_mean_nll,tree_root_64_parent_ge10_mean_prob_l1,tree_64_32_active_parents_per_image,tree_64_32_zero_parent_fraction,tree_64_32_nll_per_active_parent,tree_64_32_parent_0_count,tree_64_32_parent_0_mean_nll,tree_64_32_parent_0_mean_prob_l1,tree_64_32_parent_1_count,tree_64_32_parent_1_mean_nll,tree_64_32_parent_1_mean_prob_l1,tree_64_32_parent_2_4_count,tree_64_32_parent_2_4_mean_nll,tree_64_32_parent_2_4_mean_prob_l1,tree_64_32_parent_5_9_count,tree_64_32_parent_5_9_mean_nll,tree_64_32_parent_5_9_mean_prob_l1,tree_64_32_parent_ge10_count,tree_64_32_parent_ge10_mean_nll,tree_64_32_parent_ge10_mean_prob_l1,tree_32_16_active_parents_per_image,tree_32_16_zero_parent_fraction,tree_32_16_nll_per_active_parent,tree_32_16_parent_0_count,tree_32_16_parent_0_mean_nll,tree_32_16_parent_0_mean_prob_l1,tree_32_16_parent_1_count,tree_32_16_parent_1_mean_nll,tree_32_16_parent_1_mean_prob_l1,tree_32_16_parent_2_4_count,tree_32_16_parent_2_4_mean_nll,tree_32_16_parent_2_4_mean_prob_l1,tree_32_16_parent_5_9_count,tree_32_16_parent_5_9_mean_nll,tree_32_16_parent_5_9_mean_prob_l1,tree_32_16_parent_ge10_count,tree_32_16_parent_ge10_mean_nll,tree_32_16_parent_ge10_mean_prob_l1,grad_root_magnitude,grad_root_to_64,grad_64_to_32,grad_32_to_16,grad_total_pre_clip,grad_total_post_clip,grad_pre_clip_p50,grad_pre_clip_p95,grad_pre_clip_max,grad_backbone,grad_task,clip_fraction,amp_scale_start,amp_scale_end,amp_skipped_steps,lr,lr_backbone,lr_task
574,135.91769409179688,4.291427135467529,28.95865821838379,37.45310974121094,65.2145004272461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.04166666666666663,30.21772655542346,12.0,0.0,0.9999999900658926,3.0,2.744210163752238,1.8685437838236492,7.0,4.6193559510367255,1.133823241506304,13.0,8.046187804295467,0.8011674789281992,253.0,32.391003755712696,0.2871062303249073,12.055555555555555,0.2465277777777778,3.1067097307899583,1136.0,0.0,1.0,688.0,0.8036823286566623,0.9620799214340919,1116.0,2.1480613968278344,0.5865622182046214,739.0,3.515809096567363,0.3685184099354828,929.0,5.638474947926302,0.2482978653471488,32.72222222222222,0.4887152777777778,1.9929729519959014,9008.0,0.0,1.0,4046.0,0.8984832122546285,1.0297647081149786,3665.0,2.230309263388099,0.6681801019228822,1223.0,3.648620256126073,0.4121378861970816,490.0,5.122792442477479,0.28627208799731974,nan,nan,nan,nan,836.6190812852648,453.0805850558811,529.9110107421875,1725.6104736328125,3900.01220703125,835.1729295518663,45.64085817337036,0.5555555555555556,32.0,32.0,0,7.267353527408274e-05,7.267353527408274e-06,7.267353527408274e-05
575,126.7735366821289,4.147265434265137,27.890087127685547,35.33605194091797,59.40011215209961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.04166666666666663,29.102701601774797,12.0,0.0,1.0000000049670537,4.0,1.2268085479736328,1.3257201611995697,9.0,4.783703618579441,1.1981787019305759,5.0,8.829228973388672,0.6475456237792969,258.0,30.776119498319403,0.29611494467239974,11.85763888888889,0.2588975694444444,2.980024507000366,1193.0,0.0,1.0,643.0,0.82083380982442,0.9957394725983473,1157.0,2.1425931002419882,0.593504563630812,853.0,3.5322443837996524,0.3705869307970805,762.0,5.455384537303854,0.23324925818155443,32.02777777777778,0.4995659722222222,1.8546435214701882,9208.0,0.0,1.0,4223.0,0.8913274715784006,1.0380548562536074,3612.0,2.170900503266293,0.6640122604792564,1076.0,3.624984312234758,0.41073283143203054,313.0,5.1162300536426875,0.28011479183507804,nan,nan,nan,nan,622.2248823377821,458.55218336317273,632.26318359375,952.8749389648438,1151.1485595703125,621.1886579725477,31.07335747612847,0.6666666666666666,32.0,32.0,0,7.258535147267092e-05,7.258535147267093e-06,7.258535147267092e-05
576,129.0657196044922,4.174773216247559,27.756256103515625,35.95679473876953,61.17787170410156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9756944444444444,0.02430555555555558,28.447694717352924,7.0,0.0,0.9999999914850507,6.0,2.776287237803141,1.8525081872940063,9.0,3.3749992582533093,1.0718378557099237,13.0,9.170196093045748,0.790095505806116,253.0,30.938959898213625,0.28634283193957666,11.63888888888889,0.2725694444444444,3.08936686732035,1256.0,0.0,1.0,628.0,0.8187237788157858,0.9854546261441176,1096.0,2.1402721405029297,0.5843840289289934,827.0,3.5929058125690796,0.36869977953356153,801.0,5.648349547654055,0.23985448996821296,31.92361111111111,0.5011935763888888,1.9163831171845258,9238.0,0.0,1.0,4082.0,0.8876029785096441,1.0310730810319602,3560.0,2.1797329763348183,0.6732355139228735,1120.0,3.6383359909057615,0.4084553028856005,432.0,5.00288259100031,0.27253594828976524,nan,nan,nan,nan,712.261727227105,477.5598432752821,709.8753662109375,1207.4898681640625,1603.812744140625,710.9311099582249,35.72599373923408,0.7777777777777778,32.0,32.0,0,7.249708789629944e-05,7.249708789629944e-06,7.249708789629944e-05
577,132.7481689453125,4.0893425941467285,28.608388900756836,36.81555938720703,63.23488998413086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.02777777777777779,29.425772421700614,8.0,0.0,0.9999999850988388,4.0,1.9686311483383179,1.667829155921936,7.0,5.784052508217948,1.1211293084280831,11.0,8.575456879355691,0.7757501006126404,258.0,31.38187343390413,0.28207490425701287,11.996527777777779,0.25021701388888884,3.0688511010706856,1153.0,0.0,1.0,663.0,0.7550032056115152,0.9354708975077035,1142.0,2.182754750427139,0.5979150481482939,776.0,3.5572531591985643,0.3651742302265364,874.0,5.54825983112955,0.23892841731929124,32.59375,0.49072265625,1.9400924173828333,9045.0,0.0,1.0,4039.0,0.8682821207218874,1.016894807789579,3790.0,2.2037991244434365,0.6645302644191128,1114.0,3.638657547627146,0.4125800800494703,444.0,5.177461808866209,0.27761212776641586,nan,nan,nan,nan,663.4974500868055,472.28699069552954,654.0863647460938,1108.805419921875,1220.3231201171875,662.5658772786459,30.485930760701496,0.6666666666666666,32.0,32.0,0,7.240874494537102e-05,7.2408744945371015e-06,7.240874494537102e-05
578,135.55870056152344,4.216778755187988,29.094234466552734,37.467159271240234,64.780517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652777777777778,0.03472222222222221,30.14079043161955,10.0,0.0,0.9999999642372132,3.0,1.122256835301717,1.3216828505198162,9.0,4.6001548237270775,1.2873196072048612,8.0,9.188199818134308,0.6691332533955574,258.0,32.01886057299237,0.2953366207522015,12.128472222222221,0.24197048611111116,3.0891907629432973,1115.0,0.0,1.0,675.0,0.8108043246799045,0.976849048755787,1141.0,2.141728316765935,0.5940731961302962,782.0,3.562575630519701,0.3686783575950681,895.0,5.601792472967222,0.2368462237565877,33.03125,0.48388671875,1.9611886725319956,8919.0,0.0,1.0,4202.0,0.8799735917641061,1.0290677534972186,3629.0,2.215384488856047,0.6713865694838077,1192.0,3.643262818355688,0.41018004305410705,490.0,5.25865133246597,0.28097944527256247,nan,nan,nan,nan,628.7286682128906,470.71741061740454,559.8043212890625,1083.580078125,1106.415283203125,627.8778398301866,31.27532174852159,0.6666666666666666,32.0,32.0,0,7.232032302064849e-05,7.232032302064849e-06,7.232032302064849e-05
579,129.2974395751953,4.23647403717041,27.867883682250977,35.59571838378906,61.59738540649414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.03125,28.766846031271,9.0,0.0,0.9999999867545234,1.0,1.3657729625701904,1.4896318912506104,13.0,4.425145002511831,1.0436238784056444,9.0,9.053422662946913,0.6960843536588881,256.0,30.803033471107483,0.2997120637446642,11.760416666666666,0.26497395833333337,3.026739327155069,1221.0,0.0,1.0,677.0,0.7724199872601508,0.9447558711515396,1116.0,2.105127984050354,0.5862627183237383,739.0,3.5557426999805744,0.3646003215980788,855.0,5.55745155379089,0.22922792267381098,31.81597222222222,0.5028754340277778,1.9360520553214184,9269.0,0.0,1.0,4027.0,0.880262603646092,1.0256083440863526,3572.0,2.2121640041987813,0.6659769632781607,1210.0,3.633786622354807,0.3965422417506699,354.0,5.357333425748146,0.27514689268365417,nan,nan,nan,nan,642.2143995496962,474.5318196614583,567.7880859375,999.6088256835938,1035.192626953125,640.5812801784939,40.01621585422092,0.6111111111111112,32.0,32.0,0,7.223182252325297e-05,7.223182252325297e-06,7.223182252325297e-05
580,135.85610961914062,4.1581597328186035,29.345502853393555,37.639705657958984,64.71273040771484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.04166666666666663,30.621395829795063,12.0,0.0,0.999999980131785,3.0,1.9272226095199585,1.6997483174006145,8.0,4.4236316084861755,1.125477910041809,10.0,9.618671798706055,0.872968390583992,255.0,32.604500923904716,0.28089479839100556,12.291666666666666,0.23177083333333337,3.062213410630738,1068.0,0.0,1.0,685.0,0.8153654418722557,0.9748834067017492,1197.0,2.129779417313629,0.5723995074891207,794.0,3.6227172736256787,0.360041135504504,864.0,5.620285555168435,0.23356281496860362,33.65277777777778,0.4741753472222222,1.9229534556931618,8740.0,0.0,1.0,4351.0,0.8988580337696255,1.0428653507500072,3776.0,2.194628529629465,0.6668138301978677,1091.0,3.617140422929437,0.4032196976742976,474.0,5.259738753113566,0.27505232161107446,nan,nan,nan,nan,728.4178534613716,492.899900648329,614.614501953125,1222.2431640625,1886.453125,727.3348066541884,32.070536295572914,0.8888888888888888,32.0,32.0,0,7.214324385466198e-05,7.214324385466198e-06,7.214324385466198e-05
581,133.1466827392578,4.162650108337402,28.600168228149414,36.746681213378906,63.63716125488281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791666666666666,0.02083333333333337,29.208681580022716,6.0,0.0,0.9999999900658926,2.0,2.7273279428482056,1.8284286856651306,14.0,4.838368262563433,1.3302698305674963,11.0,7.966890551827171,0.6983123232017864,255.0,31.670669136795343,0.29525065328560623,11.916666666666666,0.25520833333333337,3.083637344253647,1176.0,0.0,1.0,687.0,0.8209895199216263,0.9782617893802027,1060.0,2.1417929271482072,0.5873215279489193,787.0,3.5442445166077667,0.3649240551940065,898.0,5.522719980082693,0.23803262774291176,32.4375,0.4931640625,1.9618392875735087,9090.0,0.0,1.0,4032.0,0.8863126966688368,1.0351606891268776,3701.0,2.20963016686263,0.6657198844359263,1136.0,3.611623314064993,0.40358179975563374,473.0,5.2288467455615955,0.272769387252235,nan,nan,nan,nan,742.2930619981554,476.2610354953342,658.95654296875,1245.5509033203125,1950.3681640625,741.6101684570312,27.740758895874023,0.7777777777777778,32.0,32.0,0,7.20545874167077e-05,7.20545874167077e-06,7.20545874167077e-05
582,135.7962188720703,4.0734710693359375,29.41779327392578,37.66312789916992,64.641845703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826388888888888,0.01736111111111116,29.937538389603578,5.0,0.0,0.9999999880790711,3.0,1.9237568378448486,1.5219945112864177,8.0,5.265581548213959,1.2343560680747032,11.0,8.889616792852228,0.7896999608386647,261.0,31.902841736073697,0.2912669291441468,12.23611111111111,0.23524305555555558,3.0780309532070267,1084.0,0.0,1.0,641.0,0.7745100161214701,0.9404761363489208,1186.0,2.1190774412621534,0.5887994042536461,796.0,3.584534151470242,0.35301712170318145,901.0,5.5316371430832065,0.22377537834260625,33.510416666666664,0.47639973958333337,1.9290074870297604,8781.0,0.0,1.0,4225.0,0.8645367287178717,1.0148204880212186,3754.0,2.1683067033185437,0.6501214805281919,1169.0,3.614735481777795,0.401147630298311,503.0,5.166470127598666,0.2881907371593043,nan,nan,nan,nan,658.8963267008463,490.1133541531033,547.8555908203125,1100.823486328125,1170.8741455078125,658.1183878580729,28.857503520117866,0.7777777777777778,32.0,32.0,0,7.196585361157507e-05,7.196585361157506e-06,7.196585361157507e-05
583,134.38473510742188,4.323133945465088,28.6885986328125,37.01154708862305,64.36146545410156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826388888888888,0.01736111111111116,29.195461744975706,5.0,0.0,0.9999999880790711,4.0,2.144847273826599,1.7315725982189178,7.0,4.833293233598981,1.2994958247457231,11.0,9.24731714075262,0.8620814518495039,261.0,31.10414854320073,0.2985229948928073,11.92361111111111,0.2547743055555556,3.104054890334363,1174.0,0.0,1.0,667.0,0.8358898420205181,0.9985117619184183,1137.0,2.108338690684779,0.5824437573381758,715.0,3.566598649458452,0.35982768985774966,915.0,5.633318958386697,0.23286628202011025,32.40277777777778,0.4937065972222222,1.986294494184158,9100.0,0.0,1.0,4033.0,0.895940221157022,1.0405081274371688,3551.0,2.1984399114988515,0.6587745926474826,1234.0,3.5818335225555074,0.39060897224339713,514.0,5.2453904096254576,0.27891923898852755,nan,nan,nan,nan,574.1266326904297,472.9139658610026,552.7992553710938,943.3070068359375,993.7565307617188,572.5936211480034,38.8804505666097,0.6666666666666666,32.0,32.0,0,7.187704284180003e-05,7.187704284180003e-06,7.187704284180003e-05
584,125.80879974365234,4.069019317626953,27.31817054748535,34.74464797973633,59.67695999145508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.03125,28.199399995974744,9.0,0.0,1.0,3.0,2.2231939236323037,1.6778476238250732,10.0,4.855068254470825,1.2246744930744171,17.0,8.635481553919176,0.8230723984101239,249.0,30.78557883879267,0.2929833088533945,11.461805555555555,0.2836371527777778,3.031341793103061,1307.0,0.0,1.0,643.0,0.8342485353698256,0.9910042571428219,1089.0,2.1020910650135947,0.5751995738216011,738.0,3.5597964651216336,0.36340811452891447,831.0,5.4798198383207355,0.2329783433898118,31.05902777777778,0.5147026909722222,1.9214044595444382,9487.0,0.0,1.0,3916.0,0.8846776064131427,1.0232411190730437,3544.0,2.158765340766304,0.658408554628256,1046.0,3.6654675631404605,0.40003455346218714,439.0,5.097544281249165,0.27352379150434075,nan,nan,nan,nan,715.1136830647787,480.75679863823785,664.091064453125,1225.1854248046875,1597.068115234375,714.0566762288412,34.002412213219536,0.8333333333333334,32.0,32.0,0,7.178815551026762e-05,7.178815551026762e-06,7.178815551026762e-05
585,133.95738220214844,4.3988213539123535,28.63789176940918,36.84297180175781,64.07768249511719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.04166666666666663,29.883018935936086,12.0,0.0,0.9999999950329462,1.0,1.434685468673706,1.5236198902130127,10.0,5.637530636787415,1.2767276883125305,18.0,8.857841279771593,0.8321564992268881,247.0,32.511991678461854,0.28067022586158413,11.88888888888889,0.2569444444444444,3.098941499941817,1184.0,0.0,1.0,651.0,0.8099777365243563,0.9720736033356134,1126.0,2.100821303643723,0.5978416083761049,782.0,3.6011119266910017,0.36587084772641704,865.0,5.666920294789221,0.2219363427575613,32.145833333333336,0.49772135416666663,1.99334345628232,9174.0,0.0,1.0,4009.0,0.8679224453414875,1.0149551623775703,3474.0,2.1820681785535183,0.6689112964689423,1183.0,3.59808360573002,0.3954899917692828,592.0,5.300396722716254,0.2840111928211676,nan,nan,nan,nan,691.508288913303,457.7711537679036,579.1380615234375,1401.5616455078125,2759.103515625,690.2142452663845,38.31417571173774,0.7222222222222222,32.0,32.0,0,7.169919202021023e-05,7.169919202021024e-06,7.169919202021023e-05
586,127.28709411621094,4.158212184906006,28.038461685180664,35.14389419555664,59.946533203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.02777777777777779,28.839561353410993,8.0,0.0,0.9999999925494194,5.0,1.5740306615829467,1.4994041562080382,7.0,5.602880477905273,1.1193806784493583,12.0,9.298213362693787,0.8448283572991689,256.0,30.92346942424774,0.3004895942285657,11.958333333333334,0.25260416666666663,2.9388622235199575,1164.0,0.0,1.0,708.0,0.801864144492284,0.967032252058471,1208.0,2.103433204802456,0.5871900848994981,710.0,3.5442428051585884,0.36983293210956414,818.0,5.496775135142879,0.2304610191755598,31.631944444444443,0.5057508680555556,1.895126506918479,9322.0,0.0,1.0,4212.0,0.8823373329039426,1.0212680131961138,3370.0,2.185316544258276,0.6694983621025652,1123.0,3.6408135812407822,0.40984348303912904,405.0,5.172956094624084,0.2776927605087374,nan,nan,nan,nan,689.3689117431641,455.7885386149089,508.6995849609375,1563.335205078125,1891.1141357421875,688.3694712320963,31.92384518517388,0.5,32.0,32.0,0,7.16101527752058e-05,7.16101527752058e-06,7.16101527752058e-05
587,129.50392150878906,4.287068843841553,28.225759506225586,35.70357131958008,61.28752517700195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.02777777777777779,29.032210104806083,8.0,0.0,0.9999999925494194,1.0,1.7329741716384888,1.646483063697815,8.0,4.910620391368866,1.1213570088148117,17.0,7.230417475980871,0.7548460855203516,254.0,31.358597522645486,0.28744893937599003,12.027777777777779,0.24826388888888884,2.968426349807281,1144.0,0.0,1.0,648.0,0.7925562196307712,0.9661072654488646,1190.0,2.0711922076569884,0.572471950434837,860.0,3.572932664738145,0.3679746794146161,766.0,5.524296902489724,0.2302921798770795,32.458333333333336,0.49283854166666663,1.8881906648961508,9084.0,0.0,1.0,4233.0,0.9093715920956343,1.0380998337040719,3719.0,2.195807206435177,0.6763313869918409,1068.0,3.6504250429989247,0.3918193933669101,328.0,5.294437117692901,0.28199383148514645,nan,nan,nan,nan,680.7254452175564,480.6741960313585,645.25830078125,1232.0335693359375,1334.228759765625,679.6340077718099,35.67949708302816,0.7222222222222222,32.0,32.0,0,7.152103817917579e-05,7.152103817917579e-06,7.152103817917579e-05
588,135.609375,4.496113300323486,28.968360900878906,37.47365951538086,64.6712417602539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826388888888888,0.01736111111111116,29.480169720868762,5.0,0.0,1.0,2.0,2.0641530752182007,1.670904815196991,14.0,4.762366703578404,1.2493622175284795,13.0,8.375727873582106,0.7511438819078299,254.0,32.138590414693034,0.29588846803650143,12.069444444444445,0.2456597222222222,3.104837450525703,1132.0,0.0,1.0,649.0,0.8362356753121539,0.9979975866426488,1227.0,2.1179418462801487,0.5933895888324666,693.0,3.6136139048126354,0.37108419399068815,907.0,5.674475008492433,0.23900515399667893,32.645833333333336,0.48990885416666663,1.9809951311576826,9030.0,0.0,1.0,4165.0,0.8850131654224189,1.0225445732492215,3517.0,2.2224115366823196,0.6728623547200151,1225.0,3.671542370854592,0.41239397866385324,495.0,5.303789046316436,0.28300852293920037,nan,nan,nan,nan,739.6617668999565,461.8657396104601,647.6639404296875,1394.8018798828125,1965.4345703125,737.2462073432075,50.6854526731703,0.7222222222222222,32.0,32.0,0,7.14318486363836e-05,7.143184863638361e-06,7.14318486363836e-05
589,123.80259704589844,4.095315933227539,26.816497802734375,34.3676872253418,58.52310562133789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9618055555555556,0.03819444444444442,27.8814140898226,11.0,0.0,0.9999999945813959,5.0,1.9473121881484985,1.675400710105896,15.0,4.61348393758138,1.0611018379529318,17.0,8.694585463579964,0.6998732773696675,240.0,31.23502031962077,0.2998472680648168,11.434027777777779,0.28537326388888884,3.005737323222318,1315.0,0.0,1.0,725.0,0.8381520106874664,0.9909925473969559,1013.0,2.0996691147407915,0.5908705512721824,781.0,3.627808574525098,0.37006189392715044,774.0,5.59425013933995,0.2372912227029332,30.541666666666668,0.5227864583333333,1.9161726330127864,9636.0,0.0,1.0,3914.0,0.8853994807115183,1.0329781845630768,3446.0,2.190491701237905,0.666133254057297,1041.0,3.6373621696010447,0.4029732052805788,395.0,5.200690223597273,0.2785680306108692,nan,nan,nan,nan,545.7772844102648,451.7033979627821,540.813232421875,943.9215698242188,993.7996215820312,544.3255225287544,36.73187653223673,0.6111111111111112,32.0,32.0,0,7.134258455143258e-05,7.134258455143258e-06,7.134258455143258e-05
590,136.22344970703125,4.220099449157715,29.26383399963379,37.78211975097656,64.95740509033203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652777777777778,0.03472222222222221,30.316488910922043,10.0,0.0,0.9999999880790711,3.0,1.8158582051595051,1.6402297019958496,8.0,3.5424209535121918,1.1145266145467758,18.0,8.759410010443794,0.7074985454479853,249.0,33.07842392519296,0.2767640577262664,12.128472222222221,0.24197048611111116,3.1151588455230774,1115.0,0.0,1.0,608.0,0.8009535011492277,0.9436867566485154,1146.0,2.1214309878790356,0.5926826403819245,816.0,3.569538948582668,0.35786401874878826,923.0,5.471686382851647,0.24362196049220125,33.56597222222222,0.4755316840277778,1.935215901179189,8765.0,0.0,1.0,4095.0,0.8629399710668021,1.0133274660587892,4053.0,2.2181291822560065,0.6624336816809838,1083.0,3.64247698444849,0.4058768174654889,436.0,5.135579275428702,0.287468033372809,nan,nan,nan,nan,693.0284661187065,456.90731472439234,571.2657470703125,1303.0584716796875,1849.89306640625,692.0569068060981,34.4734206729465,0.5555555555555556,32.0,32.0,0,7.125324632926423e-05,7.125324632926423e-06,7.125324632926423e-05
591,128.5583038330078,4.18851375579834,27.89560890197754,35.5517463684082,60.92243957519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.04166666666666663,29.108460246652797,12.0,0.0,0.9999999950329462,5.0,1.7922007322311402,1.6371525764465331,7.0,3.8658296721322194,1.1384313787732805,12.0,9.803749084472656,0.8339187403519949,252.0,31.27090599423363,0.2924217288456266,11.722222222222221,0.26736111111111116,3.032849804485014,1232.0,0.0,1.0,637.0,0.7992465110551245,0.9794931217115752,1135.0,2.1300145422309504,0.5865536895617515,776.0,3.5694972952616584,0.3766066671646747,828.0,5.485850827129567,0.2426915399118322,31.71527777777778,0.5044487847222222,1.9209178292257978,9298.0,0.0,1.0,4075.0,0.8925655173085218,1.0337431887761215,3583.0,2.191909649503188,0.6723432761811691,1049.0,3.6366417796641333,0.405671146054627,427.0,5.245923652023565,0.2785455333614238,nan,nan,nan,nan,665.2334357367622,468.94105360243054,621.2244873046875,1119.4423828125,1173.3209228515625,664.0081719292534,35.88891792297363,0.5555555555555556,32.0,32.0,0,7.116383437515639e-05,7.116383437515639e-06,7.116383437515639e-05
592,132.42034912109375,4.15838098526001,28.433122634887695,36.51810073852539,63.31074905395508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9618055555555556,0.03819444444444442,29.562236469144857,11.0,0.0,1.0,2.0,3.0697092413902283,1.7939673066139221,8.0,4.7699855864048,1.1197135895490646,18.0,8.309207757314047,0.70955038898521,249.0,32.1079296433782,0.293460161331667,11.850694444444445,0.2593315972222222,3.0815154376562273,1195.0,0.0,1.0,709.0,0.7734089449195163,0.9410043966618848,1073.0,2.1177049691945955,0.5820736116265317,734.0,3.564251237084495,0.36263787194233826,897.0,5.66377634241961,0.23670525056462624,32.142361111111114,0.49777560763888884,1.9696981053611455,9175.0,0.0,1.0,4018.0,0.8862174999185792,1.0292980522584891,3573.0,2.1791250045780637,0.6474743642094354,1153.0,3.673376171049199,0.4031832274001056,513.0,5.168142605013783,0.2810246233354535,nan,nan,nan,nan,695.8330417209202,469.3812527126736,591.595947265625,1134.50732421875,1203.67041015625,694.6345859103733,34.60876146952311,0.6666666666666666,32.0,32.0,0,7.107434909472138e-05,7.107434909472138e-06,7.107434909472138e-05
593,132.39747619628906,4.041106700897217,28.410093307495117,36.717369079589844,63.22889709472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652777777777778,0.03472222222222221,29.43203921969846,10.0,0.0,0.9999999761581421,1.0,1.6117414236068726,1.6009191274642944,7.0,5.548866101673672,1.356221420424325,21.0,9.087753341311501,0.8058754461152213,249.0,31.930965193782946,0.2802462108642701,11.847222222222221,0.25954861111111116,3.0992391391767566,1196.0,0.0,1.0,664.0,0.8206979883722512,0.9862646769328289,1143.0,2.148618446143176,0.5948920562824239,754.0,3.5657942086379153,0.3667225635336312,851.0,5.740517837040293,0.23400513461838038,32.14930555555556,0.4976671006944444,1.9667266967654782,9173.0,0.0,1.0,4085.0,0.8913770995496099,1.0359167689646764,3529.0,2.2079384193841984,0.6729659407224625,1129.0,3.647954442418709,0.40770192479960576,516.0,5.15172756549924,0.2801643794821214,nan,nan,nan,nan,691.9487745496962,481.5821024576823,648.46875,1094.725341796875,1149.027587890625,691.185290866428,29.592334694332546,0.7777777777777778,32.0,32.0,0,7.098479089390412e-05,7.0984790893904125e-06,7.098479089390412e-05
594,130.22161865234375,4.048249244689941,28.1826229095459,35.82905197143555,62.16170120239258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652777777777778,0.03472222222222221,29.196384237824585,10.0,0.0,1.0,8.0,2.6531404852867126,1.6688811480998993,10.0,5.447701096534729,1.2158250749111175,7.0,8.57753917149135,0.8917788522584098,253.0,31.54486144295794,0.29646599716819794,11.78125,0.263671875,3.0411924434698965,1215.0,0.0,1.0,695.0,0.8011288183198558,0.9660602898906461,1095.0,2.059065044525007,0.5747021627208414,747.0,3.552573131270198,0.36164066335124023,856.0,5.670015388560072,0.23814936943143328,31.63888888888889,0.5056423611111112,1.964724606856429,9320.0,0.0,1.0,3965.0,0.8907610052621079,1.0315542252337346,3453.0,2.1798132557541674,0.6712636453256792,1234.0,3.635955934199947,0.40994491608061706,460.0,5.123996747058371,0.28087918421496516,nan,nan,nan,nan,716.0230950249565,492.4857703314887,595.8876953125,1068.6654052734375,2027.490478515625,715.2161237928602,29.669076707628037,0.8333333333333334,32.0,32.0,0,7.089516017898038e-05,7.089516017898038e-06,7.089516017898038e-05
595,129.30014038085938,4.295578956604004,27.913829803466797,35.85469436645508,61.23604202270508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.02777777777777779,28.71136921473912,8.0,0.0,1.0,1.0,2.2754368782043457,1.7944953441619873,12.0,4.607585469881694,1.130449041724205,12.0,8.327170451482138,0.7223395854234695,255.0,30.908591476141236,0.2989451716927921,11.86111111111111,0.2586805555555556,3.022878213565299,1192.0,0.0,1.0,731.0,0.837717471142311,0.9872063246699593,1098.0,2.1915087117957723,0.6102232715905472,800.0,3.573373546600342,0.35748546838760376,787.0,5.652865369862189,0.23978729381343158,31.65625,0.50537109375,1.9344061060381705,9315.0,0.0,1.0,4112.0,0.8986076733481559,1.0382345511291742,3502.0,2.1912374708871716,0.6764399246921681,1038.0,3.6267212810773612,0.3992351079951821,465.0,5.382054860104796,0.2741655881686877,nan,nan,nan,nan,747.6886105007595,464.7146453857422,649.19482421875,1455.8763427734375,1549.2110595703125,746.4289059109158,39.024145709143745,0.6666666666666666,32.0,32.0,0,7.080545735655486e-05,7.080545735655486e-06,7.080545735655486e-05
